NCBI GeneID	Symbol	Common Name	Synonyms
335769	ns:zf-e131	zebrafish	zf-e131
335771	ns:zf-e196	zebrafish	zf-e196
335772	ns:zf-e221	zebrafish	zf-e221
335773	ns:zf-e239	zebrafish	zf-e239
335775	ns:zf-e254	zebrafish	zf-e254
335776	ns:zf-e264	zebrafish	zf-e264
335777	ns:zf-e279	zebrafish	zf-e279
335778	ns:zf-e326	zebrafish	zf-e326
335780	ns:zf-e397	zebrafish	zf-e397
335783	ns:zf-e481	zebrafish	zf-e481
335785	ns:zf-e524	zebrafish	zf-e524
335786	ns:zf-e529	zebrafish	zf-e529
335787	ns:zf-e540	zebrafish	zf-e540
335788	ns:zf-e549	zebrafish	zf-e549
335790	ns:zf-es31	zebrafish	zf-es31
335792	ns:zf-es43	zebrafish	zf-es43
335940	wu:fj38f12	zebrafish	fj38f12
336043	wu:fj45a02	zebrafish	fj45a02
336052	mtcl3b	zebrafish	soga3b,fj45h03,wu:fj45h03,zgc:195224,si:dkey-100j22.7
336142	wu:fj51f06	zebrafish	fj51f06
336256	wu:fj59f04	zebrafish	fj59f04
336342	taf1c	zebrafish	fj64h06,wu:fj64h06
336352	wu:fb08a06	zebrafish	fb08a06
336372	wu:fb08f10	zebrafish	fb08f10
336380	ppp1r3c2a	zebrafish	fb08h07,wu:fb08b08,wu:fb08h07,si:dkey-242g16.2
336402	si:ch211-200o3.1	zebrafish	fb09d12,wu:fb09d12
336478	si:dkey-92i15.4	zebrafish	fb11e05,wu:fb11e05
336539	wu:fb13b07	zebrafish	fb13b07
336563	wu:fb13g09	zebrafish	fb13g09
336598	herc1	zebrafish	wu:fb14f01
336937	wu:fk31a04	zebrafish	fk31a04
337053	wu:fa96c09	zebrafish	fa96c09
337130	wu:fa98e11	zebrafish	fa98e11
337153	zgc:77151	zebrafish	fa99c05,wu:fa99c05
337415	wu:fj66h02	zebrafish	fj66h02
337418	wu:fj66h07	zebrafish	fj66h07
337448	wu:fj67h05	zebrafish	fj67h05
337459	cfap97	zebrafish	fj68c08,zgc:85910,wu:fj68c08
337471	wu:fj68g08	zebrafish	fj68g08
337513	wu:fj80e11	zebrafish	fj80e11
337555	wu:fj82h06	zebrafish	fj82h06
337556	rgs7bpb	zebrafish	rgs7bp,fj83a05,wu:fj83a05,zgc:110002
337717	hm:zehn0309	zebrafish	zehn0309
337718	hm:zehn0379	zebrafish	zehn0379
337726	hm:zehn0822	zebrafish	zehn0822
337727	hm:zehn0873	zebrafish	
337738	hm:zehn1157	zebrafish	zehn1157
337761	hm:zehn2354	zebrafish	zehn2354
337769	hm:zehs0146	zebrafish	zehs0146
337772	hm:zewp0171	zebrafish	zewp0171
337779	ns:zf-es106	zebrafish	zf-es106
337852	ik:tdsubc_1a12	zebrafish	tdsubc_1a12,xx:tdsubc_1a12
338103	id:ibd5024	zebrafish	
338107	id:ibd2051	zebrafish	
338116	id:ibd5084	zebrafish	
338118	id:ibd5115	zebrafish	
338120	id:ibd5116	zebrafish	
338125	id:ibd1087	zebrafish	
338126	id:ibd5027	zebrafish	
338129	si:ch211-279m15.1	zebrafish	id:ibd2068
338137	id:ibd2270	zebrafish	
338142	id:ibd5122	zebrafish	
338144	id:ibd2611	zebrafish	
338149	id:ibd2187	zebrafish	
338150	id:ibd3293	zebrafish	
338154	id:ibd3148	zebrafish	
338158	id:ibd2704	zebrafish	
338159	id:ibd3350	zebrafish	
338161	id:ibd1072	zebrafish	
338163	id:ibd5063	zebrafish	
338165	id:ibd1234	zebrafish	
338168	id:ibd2182	zebrafish	
338194	id:ibd5083	zebrafish	
338195	id:ibd5105	zebrafish	
338196	id:ibd3370	zebrafish	
338199	id:ibd5042	zebrafish	
338203	id:ibd5149	zebrafish	
338211	id:ibd2209	zebrafish	
338216	id:ibd5104	zebrafish	
338222	id:ibd2846	zebrafish	
338227	id:ibd5160	zebrafish	
338235	id:ibd2003	zebrafish	
338241	si:dkey-21k10.2	zebrafish	id:ibd1098
338248	rbis	zebrafish	id:ibd2050,si:ch211-282b22.1
338250	id:ibd1132	zebrafish	
338257	id:ibd1228	zebrafish	
338259	id:ibd5148	zebrafish	
338260	id:ibd2247	zebrafish	
338261	id:ibd1125	zebrafish	
338263	id:ibd2009	zebrafish	
338264	id:ibd5030	zebrafish	
338272	id:ibd5045	zebrafish	
338273	id:ibd1172	zebrafish	
338283	id:ibd2148	zebrafish	
338286	id:ibd3021	zebrafish	
338288	si:ch211-198j3.1	zebrafish	id:ibd5014
338291	id:ibd5028	zebrafish	
338298	id:ibd5146	zebrafish	
338300	id:ibd1152	zebrafish	
338305	id:ibd2799	zebrafish	
338308	id:ibd2031	zebrafish	
338316	id:ibd1255	zebrafish	
368227	hist2h3ca1	zebrafish	cb654,si:dkey-23a13.21
368271	ptprn2l	zebrafish	cb628,ptprn2
368364	wipf3	zebrafish	sb:cb649
368422	si:rp71-20i5.5	zebrafish	si:bz20i5.5
368426	si:rp71-3c13.3	zebrafish	si:bz3c13.3
368440	tradv29.0	zebrafish	TCR-alpha,si:dz1c23.2,si:busm1-1c23.2,si:ch211-106g8.2
368441	tradv28.0	zebrafish	TCR-alpha,si:dz1c23.3,si:busm1-1c23.3,si:ch211-106g8.38
368442	tradv27.0	zebrafish	TCR-alpha,si:dz1c23.4,si:busm1-1c23.4,si:ch211-106g8.39
368443	tradv25.0.4	zebrafish	TCR-alpha,si:dz1c23.5,si:busm1-1c23.5,si:ch211-106g8.3
368445	tradv24.0.5	zebrafish	TCR-alpha,si:dz1c23.7,si:busm1-1c23.7,si:ch211-106g8.5
368446	tradv25.0.3	zebrafish	TCR-alpha,si:dz1c23.8,si:busm1-1c23.8,si:ch211-106g8.6
368447	tradv24.0.4	zebrafish	TCR-alpha,si:dz1c23.9,si:busm1-1c23.9,si:ch211-106g8.7
368452	tradv41.0	zebrafish	TCR-alpha,si:dz40g1.3,si:busm1-40g1.3,si:ch211-96i7.3
368453	tradv40.0	zebrafish	TCR-alpha,si:dz40g1.4,si:busm1-40g1.4,si:ch211-96i7.4
368454	tradv36.2.12	zebrafish	TCR-alpha,si:dz40g1.5,si:busm1-40g1.5,si:ch211-96i7.5
368455	tradv23.3.8	zebrafish	TCR-alpha,si:dz40g1.6,si:busm1-40g1.6,si:ch211-96i7.6
368497	si:busm1-153o2.2	zebrafish	FOG2,si:dz153o2.2
368516	si:busm1-180o5.1	zebrafish	cdh1,dZ71B9.1,E-cadherin,si:dz180o5.1
368537	tradv25.0.2	zebrafish	TCR-alpha,si:dz1c23.11,si:busm1-1c23.11,si:ch211-106g8.8
368538	tradv24.0.3	zebrafish	TCR-alpha,si:dz1c23.12,si:busm1-1c23.12,si:ch211-106g8.32
368539	tradv26.0	zebrafish	TCR-alpha,si:dz1c23.13,si:busm1-1c23.13,si:ch211-106g8.41
368540	tradv25.0.1	zebrafish	TCR-alpha,si:dz1c23.14,si:busm1-1c23.14,si:ch211-106g8.10
368541	tradv24.0.2	zebrafish	TCR-alpha,si:dz1c23.15,si:busm1-1c23.15,si:ch211-106g8.11
368543	tradv24.0.1	zebrafish	TCR-alpha,si:dz1c23.17,si:busm1-1c23.17,si:ch211-106g8.9
368544	tradv23.1.2	zebrafish	TCR-alpha,si:dz1c23.18,si:busm1-1c23.18,si:ch211-106g8.43
368545	tradv23.1.1	zebrafish	TCR-alpha,si:dz1c23.19,si:busm1-1c23.19,si:ch211-106g8.44
368546	tradv22.0	zebrafish	TCR-alpha,si:dz1c23.20,si:busm1-1c23.20,si:ch211-106g8.45
368547	tradv21.0	zebrafish	TCR-alpha,si:dz1c23.21,si:busm1-1c23.21,si:ch211-106g8.46
368548	tradv20.0	zebrafish	TCR-alpha,si:dz1c23.22,si:busm1-1c23.22,si:ch211-106g8.47
368549	tradv19.0	zebrafish	TCR-alpha,si:dz1c23.23,si:busm1-1c23.23,si:ch211-106g8.48
368550	tradv18.0	zebrafish	TCR-alpha,si:dz1c23.24,si:busm1-1c23.24,si:ch211-106g8.49
368551	tradv17.0	zebrafish	TCR-alpha,si:dz1c23.25,si:busm1-1c23.25,si:ch211-106g8.50
368552	tradv16.0	zebrafish	TCR-alpha,si:dz1c23.26,si:busm1-1c23.26,si:ch211-106g8.51
368553	tradv15.0	zebrafish	TCR-alpha,si:dz1c23.27,si:busm1-1c23.27,si:ch211-106g8.12
368554	tradv14.0	zebrafish	TCR-alpha,si:dz1c23.28,si:busm1-1c23.28,si:ch211-106g8.33
368709	si:busm1-105l16.2	zebrafish	zgc:136420,si:dz75p05.3,si:dz105l16.2
368717	itpka	zebrafish	IP3K,kinase,sb:eu722,si:dz107o16.2,si:dz181p14.3,si:dz265n10.1,si:busm1-107o16.2,si:busm1-181p14.3
368743	si:busm1-160c18.1	zebrafish	si:dz160c18.1
368753	si:busm1-163l24.3	zebrafish	si:dz163l24.3
368754	si:busm1-163l24.4	zebrafish	si:dz163l24.4
368762	nitr2cp	zebrafish	nitr2c,nitr2.13,nitr2.17,nitr2.20,nitr2.23,nitr2.24,nitr2.24p,si:dz175p12.1,si:dz186f8.11,si:dz116c14.12,si:dz186f8.11p,si:dz116c14.12p,si:busm1-175p12.1,si:busm1-186f8.11,si:busm1-116c14.12,si:busm1-139e19.1p,si:busm1-186f8.11p,si:busm1-116c14.12p,si:busm1-173m20.18p
368798	si:busm1-18f12.23	zebrafish	TCR-alpha,si:dz18f12.23
368809	tradv23.1.4	zebrafish	TCR-alpha,si:dz18f12.34,si:busm1-18f12.34,si:ch211-106g8.37
368844	mhc2d8.45b2	zebrafish	DCB,mhc2dbc-rs,si:dz228j01.4,si:busm1-228j01.4
368845	si:busm1-228j01.5	zebrafish	si:dz228j01.5
368847	triob	zebrafish	trio,si:dz230d15.1
368865	si:busm1-262k18.1	zebrafish	si:dz262k18.1
368902	si:ch211-214p16.2	zebrafish	si:zc214p16.2
368954	tradv7.0	zebrafish	TCR-alpha,si:dz172d23.12,si:ch211-106g8.57,si:busm1-172d23.12
368955	tradv6.0.1	zebrafish	TCR-alpha,si:dz172d23.13,si:ch211-106g8.27,si:busm1-172d23.13
368956	tradv5.0.1	zebrafish	TCR-alpha,si:dz172d23.14,si:ch211-106g8.58,si:busm1-172d23.14
368957	tradv2.0.3	zebrafish	TCR-alpha,si:dz172d23.15,si:ch211-106g8.64,si:busm1-172d23.15
368958	tradv3.0.4	zebrafish	TCR-alpha,si:dz172d23.16,si:ch211-106g8.59,si:busm1-172d23.16
368965	tradv2.0.1	zebrafish	TCR-alpha,si:dz172d23.23,si:ch211-106g8.31,si:busm1-172d23.23
368966	tradv1	zebrafish	TCR-alpha,si:dz172d23.24,si:ch211-106g8.35,si:busm1-172d23.24
368970	traj111	zebrafish	TCR-alpha,si:dz172d23.28,si:busm1-172d23.28
368971	traj110	zebrafish	TCR-alpha,si:dz172d23.29,si:busm1-172d23.29
368972	traj107	zebrafish	TCR-alpha,si:dz172d23.30,si:busm1-172d23.30
368973	traj105	zebrafish	TCR-alpha,si:dz172d23.31,si:busm1-172d23.31
368975	traj98	zebrafish	TCR-alpha,si:dz172d23.33,si:busm1-172d23.33
368977	traj96	zebrafish	TCR-alpha,si:dz172d23.35,si:busm1-172d23.35
368978	traj95	zebrafish	TCR-alpha,si:dz172d23.36,si:busm1-172d23.36
368979	traj93	zebrafish	TCR-alpha,si:dz172d23.37,si:busm1-172d23.37
368980	traj91	zebrafish	TCR-alpha,si:dz172d23.38,si:busm1-172d23.38
368981	traj90	zebrafish	TCR-alpha,si:dz172d23.39,si:busm1-172d23.39
368982	traj101	zebrafish	TCR-alpha,si:dz172d23.40,si:busm1-172d23.40
369005	nitr6c	zebrafish	nitr6.6,nitr6.9,nitr6.10,nitr6.14,nitr6c_1,dZ150L22.3,si:dz150l22.3,si:dz263j20.10,si:busm1-150l22.3,si:busm1-263j20.10
373154	sb:cb774	zebrafish	
378990	nudt4a	zebrafish	nudt4,sb:cb946,zgc:110482
379000	si:ch211-217k17.8	zebrafish	sb:cb917
386716	hel_dr3	zebrafish	
386719	hel_dr6	zebrafish	
386817	shroom2a	zebrafish	fj08g11,im:7141132,wu:fj08g11,wu:fl10b04
386981	ndufaf8	zebrafish	fc06d12,wu:fc06d12,si:dkey-21c1.6
393129	zbtb2a	zebrafish	zgc:55511
393182	prpf4ba	zebrafish	zgc:56223
393232	gtf3c6	zebrafish	zgc:56388
393242	zgc:56628	zebrafish	
393331	ubl7b	zebrafish	ubl7,zgc:64009
393372	zgc:63863	zebrafish	
393373	zgc:63882	zebrafish	
393384	spata6l	zebrafish	zgc:64105
393404	fbxo30b	zebrafish	zgc:63466
393442	crispld1b	zebrafish	crispld1,zgc:63636
393447	slc35d1b	zebrafish	zgc:63651
393466	nrcamb	zebrafish	zgc:66118
393502	zgc:66455	zebrafish	
393546	zgc:65895	zebrafish	TGFB1I4,zgc:77475
393634	trappc6bl	zebrafish	zgc:66304,zgc:85773
393768	zgc:73337	zebrafish	
393772	si:dkey-172h23.2	zebrafish	zgc:73349
393820	cops9	zebrafish	myeov2,zgc:77808
393832	zgc:77748	zebrafish	
393862	zgc:77752	zebrafish	
393915	rabgef1l	zebrafish	rabgef1,zgc:55834
394041	cbll1	zebrafish	zgc:55308
394101	rapgef1b	zebrafish	GRF2,rapgef1,zgc:56372
394115	ranbp3a	zebrafish	ranbp3,zgc:63485
394213	sb:cb1081	zebrafish	
399650	si:dkey-85k7.7	zebrafish	sb:cb930
402833	camsap1a	zebrafish	camsap1
402861	rab11fip1b	zebrafish	si:ch211-187d7.3
402866	LOC402866	zebrafish	
402889	arfgap3	zebrafish	zgc:85765
402947	zgc:77784	zebrafish	
402950	wbp11	zebrafish	zgc:77390
402960	tex264a	zebrafish	zgc:77817
403007	zgc:76872	zebrafish	
405766	b3gnt2a	zebrafish	ssp2,si:ch211-213b8.3
405768	LOC405768	zebrafish	
405836	zgc:77058	zebrafish	
405879	zgc:85858	zebrafish	fc56c08,wu:fc56c08
406256	zgc:66427	zebrafish	wu:fb37d03
406270	acbd3	zebrafish	fa20g08,zgc:66303,wu:fa20g08,si:dkey-267p15.1
406286	zgc:56095	zebrafish	fa11g10,fb23g05,zgc:86792,wu:fa11g10,wu:fb23g05
406492	tmem107	zebrafish	zgc:77926
406563	zgc:85936	zebrafish	
406577	plekhj1	zebrafish	zgc:77177
406638	zgc:64012	zebrafish	
406823	eif3jb	zebrafish	zgc:55443,wu:fi35e11
406856	zgc:66443	zebrafish	fc67d02,fj98h11,wu:fc67d02,wu:fj98h11
407660	si:ch1073-322p19.1	zebrafish	
407696	ddx52	zebrafish	
407700	plcb4b	zebrafish	plcb4
415200	zgc:86839	zebrafish	
415231	zgc:86738	zebrafish	
432376	phtf2	zebrafish	zgc:92022
436601	kctd6b	zebrafish	kctd6,zgc:91884
436668	faimb	zebrafish	zgc:92712
436781	zgc:92827	zebrafish	
436801	asb13a.1	zebrafish	asb13,asb13a,zgc:92919
436810	parp6a	zebrafish	zgc:92798
436843	zgc:92749	zebrafish	zgc:110070
436879	lemd1	zebrafish	zgc:92287
436901	ccdc85cb	zebrafish	zgc:92236,im:7148435
436941	zgc:91944	zebrafish	
436996	zgc:92594	zebrafish	
442926	t2gtl56	zebrafish	SAG56
445078	zgc:91850	zebrafish	
445160	zgc:101130	zebrafish	
445167	stx2a	zebrafish	fk28f06,wu:fk28f06,zgc:101111
445169	dmbx2	zebrafish	zgc:101100
445188	zgc:101048	zebrafish	
445211	clmnb	zebrafish	clmn,im:7149399,zgc:100997
445219	srek1	zebrafish	zgc:100974
445241	nkain5	zebrafish	zgc:100920
445247	sgms2b	zebrafish	zgc:100911
446121	clasp1b	zebrafish	clasp1
446130	si:ch211-237l4.6	zebrafish	zC237L4.6
446136	si:busm1-169i8.11	zebrafish	
447871	tmem14cb	zebrafish	zgc:103519
447883	zgc:101783	zebrafish	
447899	rtknb	zebrafish	rtkn2b,zgc:101635,si:dkey-264m23.3
447917	rs1b	zebrafish	zgc:103748
447931	zgc:103625	zebrafish	mettl26b
448885	tril	zebrafish	im:6909775
449541	ptp4a2a	zebrafish	zgc:91861,wu:fb37f11,si:ch73-305o9.2
449665	gpsm2l	zebrafish	Pinsb,zgc:92571
449773	tmem120ab	zebrafish	zgc:103681
449814	dennd6aa	zebrafish	fam116a,fam116aa,zgc:103543
449839	nrn1b	zebrafish	wu:fc49b08,zgc:103762
449850	si:ch73-40i7.5	zebrafish	fi35e07,im:7137597,wu:fi35e07
449859	odf2b	zebrafish	im:7137744,wu:fc04b05,si:ch211-251j10.4
449866	si:ch211-39i2.2	zebrafish	redd2,im:7137886
449988	zgc:103755	zebrafish	
450002	tecrl2b	zebrafish	tecrl2,zgc:103479
450020	cd151	zebrafish	zgc:103425
450032	anxa14	zebrafish	zgc:101785
450055	fbxl3b	zebrafish	wu:fd52d09,zgc:101682
474339	cgap	zebrafish	
492285	provisionalck738836	zebrafish	
492324	provisionalck739269	zebrafish	
492325	provisionalck739312	zebrafish	
492326	provisionalck739236	zebrafish	
492329	arhgap46a	zebrafish	zgc:92107,wu:fa99h06,wu:fj78h03
492359	sgms1a	zebrafish	zgc:91976,wu:fi06d09
492409	snapc5	zebrafish	im:7138573,si:rp71-14b1.2
492514	dph5	zebrafish	zgc:101823
492631	paxx	zebrafish	im:7144246,zgc:193538
492695	eea1	zebrafish	im:7151048,si:ch211-276p10.2
492702	mlip	zebrafish	im:7151231,si:ch211-163p8.1
492708	im:7151449	zebrafish	
492716	znf628	zebrafish	im:7151620
492819	si:dkey-245f22.3	zebrafish	zK13A21.3,si:dkey-13a21.3
493609	grb2a	zebrafish	zgc:103549
494057	fam113	zebrafish	zgc:103558
497177	si:ch211-226m16.3	zebrafish	zC226M16.3
497465	camta1b	zebrafish	im:7144854
497504	im:7145975	zebrafish	
497538	si:ch211-147k10.6	zebrafish	im:7146864
497565	ddias	zebrafish	im:7147421,si:ch73-115d3.4
497568	gid4	zebrafish	im:7147459
497580	si:ch211-106h11.3	zebrafish	im:7147687
503522	mhc1uxa1	zebrafish	
503607	clk4b	zebrafish	zgc:112975
503712	zgc:113135	zebrafish	im:6908867
503734	si:dkey-19a16.2	zebrafish	zgc:113324
503755	msi1a	zebrafish	msi1,cb676,zgc:110796
503771	zgc:112982	zebrafish	fb48h12,fb93h01,wu:fb48h12,wu:fb93h01
503823	hm:zeh0225r	zebrafish	
503914	si:ch211-266c8.2	zebrafish	im:7143923
503941	im:7148382	zebrafish	im:7139747
503945	im:7148405	zebrafish	
503993	msrab	zebrafish	im:7149628,si:ch1073-358c10.1
504038	si:ch73-138n13.1	zebrafish	im:7150937
504079	si:ch211-40k21.9	zebrafish	im:7151855,si:ch211-253b1.6
504111	znf1035	zebrafish	im:7152997,si:dkeyp-84f3.7
541350	zgc:110216	zebrafish	
541356	thada	zebrafish	im:7143125,zgc:113068,CH73-105B23.5,si:ch73-105b23.5
541362	zgc:113336	zebrafish	
541363	zgc:113149	zebrafish	
541433	zgc:112966	zebrafish	
541449	zgc:113516	zebrafish	im:6894162,zgc:158549
541505	cep68	zebrafish	zgc:112945,si:zc101n13.4,si:ch211-101n13.4
541508	sertad3	zebrafish	zgc:113340,CH73-262H23.2
541514	hhla2a.1	zebrafish	zgc:113255
548339	zgc:113364	zebrafish	
550238	lmbrd2a	zebrafish	lmbrd2,zgc:110095
550248	zgc:110716	zebrafish	
550274	zgc:110269	zebrafish	im:7147072
550304	btbd8	zebrafish	im:7156494,si:ch73-389b16.2
550368	zgc:112023	zebrafish	PLCXD1,zgc:173679
550401	hcfc2	zebrafish	zgc:112202,si:ch73-376i21.2
550424	zgc:112148	zebrafish	
550443	tmem243a	zebrafish	zgc:112101
550511	klc4	zebrafish	zgc:110314
550525	arl3a	zebrafish	zgc:110197,si:dkey-52k1.1
550536	zgc:110181	zebrafish	
550543	zgc:110171	zebrafish	
550562	spinb	zebrafish	zgc:110697
550599	slc35a3b	zebrafish	zgc:110602,si:ch211-112d19.3
550610	ankrd31	zebrafish	zgc:113046
550612	zgc:113229	zebrafish	im:7156651
552887	wu:fb63c04	zebrafish	
552925	zgc:113274	zebrafish	
552926	helz2c	zebrafish	zgc:113057
552972	mrpl34	zebrafish	im:6901724,si:dkey-77a20.7
552994	im:6904045	zebrafish	
553196	tmed8	zebrafish	zgc:112014
553228	LOC553228	zebrafish	
553264	kiaa0232	zebrafish	wu:fc44c06,zgc:158564
553299	zgc:162509	zebrafish	im:7160392
553302	znf1007	zebrafish	znf41,si:dkey-77f5.7
553315	srek1ip1	zebrafish	sfrs12ip1,zgc:123019
553343	si:ch211-266g18.10	zebrafish	
553352	aglb	zebrafish	im:7145503,si:dkeyp-88h4.1
553356	sec16b	zebrafish	im:7147241,si:dkey-44g17.5
553364	iqca1	zebrafish	iqca,si:dkey-96h14.1
553386	cldn10l2	zebrafish	cdn10c,fj92c04,wu:fj92c04
553451	sptbn1	zebrafish	fb30a06,fb92e08,wu:fb30a06,wu:fb92e08,si:zfos-1837d3.1
553495	zgc:162472	zebrafish	im:7160152,wu:fc57d05
553506	nucks1b	zebrafish	fd12f12,wu:fd12f12,zgc:165430
553517	si:ch73-252i11.1	zebrafish	zc3hdc1l
553526	zgc:152774	zebrafish	ZCWCC3
553542	zgc:109889	zebrafish	
553565	wbp2	zebrafish	zgc:109985
553590	zgc:110158	zebrafish	
553620	neurl1b	zebrafish	zgc:110426,si:dkey-203a12.1
553652	gtse1	zebrafish	fb70b04,fj88g09,wu:fb70b04,wu:fj88g09,wu:fy65d12,zgc:110687
553667	eri2	zebrafish	zgc:111991
553676	mgat3a	zebrafish	mgat3,zgc:112067
553707	prelid1b	zebrafish	zgc:112317
553736	zgc:112994	zebrafish	cb604,sb:cb604
553741	zgc:113090	zebrafish	
553745	zgc:113184	zebrafish	si:cabz01055642.1
553749	zgc:113279	zebrafish	
553751	zgc:113298	zebrafish	
553753	zgc:113307	zebrafish	
553782	zgc:110425	zebrafish	
553801	fam219ab	zebrafish	zgc:112221
554097	zgc:112234	zebrafish	
554108	taok1b	zebrafish	zgc:112307
554469	si:dkey-187j14.1	zebrafish	
554550	serpinh2	zebrafish	zgc:113025
554678	si:rp71-1i20.2	zebrafish	im:7148368,wu:fa95b07,zgc:113457
554708	zgc:113176	zebrafish	im:7148213
555053	fhl3b	zebrafish	fb09g09,zgc:63514,wu:fb09g09
555183	rfx1b	zebrafish	im:7137369
555216	svopb	zebrafish	si:dkey-202g15.8
555219	znf609b	zebrafish	znf609,fc26a02,fe47c12,dZ112P11.1,wu:fc26a02,wu:fe47c12,si:busm1-112p11.1
555254	itga6l	zebrafish	im:6912374,si:ch211-221c23.3
555277	coro2ab	zebrafish	si:ch73-106g13.1
555294	sipa1	zebrafish	zmp:0000001168
555340	iqsec3b	zebrafish	si:ch211-11f8.2
555363	si:dkey-68o6.8	zebrafish	
555381	tmtc2b	zebrafish	si:dkeyp-2c8.2
555479	triobpa	zebrafish	si:ch211-133l11.8
555512	si:ch211-197g15.5	zebrafish	ifi44f6
555552	si:ch211-133l11.10	zebrafish	
555567	si:ch211-225p5.8	zebrafish	
555610	mcm9	zebrafish	mcmdc1,si:ch211-112m17.2
555616	zfp91	zebrafish	si:ch211-113e8.10
555663	si:ch73-70k4.1	zebrafish	fc54b08,wu:fc54b08
555692	gpatch4	zebrafish	im:7138553,si:dkey-202i12.4
555710	ccdc34	zebrafish	zgc:153293
555725	pcyt1bb	zebrafish	zgc:123291
555790	si:dkey-9i23.15	zebrafish	
555795	si:ch211-260e23.9	zebrafish	
555825	sb:cb54	zebrafish	cb54
555852	si:dkey-7n6.2	zebrafish	
555871	si:ch211-286b5.2	zebrafish	
555921	kcnb2a	zebrafish	kcnb2,si:ch211-193n21.1
555981	zgc:193807	zebrafish	
555985	hwa	zebrafish	si:dkey-121h17.7
555986	camk2n1	zebrafish	si:dkey-33m11.6
556054	LOC556054	zebrafish	
556080	ccdc167	zebrafish	si:ch211-214j24.7
556106	si:dkeyp-67f1.2	zebrafish	fam3d,im:7160159
556113	akna	zebrafish	si:ch211-86k6.3,si:ch211-86k6.4,si:ch211-86k6.5
556205	wu:fc17b08	zebrafish	fc17b08
556245	si:dkey-20d21.12	zebrafish	
556262	sorcs3b	zebrafish	si:ch211-207n2.8
556282	slc46a3	zebrafish	
556301	rbm33b	zebrafish	si:dkey-265a7.2
556315	gxylt1b	zebrafish	glt8d3,gxylt1,si:ch211-155a11.6
556339	LOC556339	zebrafish	
556381	si:ch211-256e16.3	zebrafish	
556385	mxra8b	zebrafish	zgc:153991
556416	proser1	zebrafish	
556424	rhoga	zebrafish	si:dkey-24p1.4
556426	rprd2b	zebrafish	
556439	sgpp1a	zebrafish	fd52d02,wu:fd52d02,si:ch211-212g7.6
556457	tbc1d10b	zebrafish	fj33d10,wu:fc18f10,wu:fj33d10
556473	nkapd1	zebrafish	zgc:162339
556476	ebf3b	zebrafish	si:ch211-207n2.6
556561	si:ch211-230g15.5	zebrafish	
556563	si:dkey-7j14.5	zebrafish	fj53b07,wu:fj53b07
556585	si:dkey-7j14.6	zebrafish	fb12e11,fk26f04,wu:fb12e11,wu:fk26f04
556599	si:ch211-10d23.5	zebrafish	
556600	wfdc2	zebrafish	si:ch211-153a8.3
556628	zgc:111868	zebrafish	fd14f12,wu:fd14f12,si:ch73-207h17.1
556640	si:ch211-69b7.6	zebrafish	fi27h03,wu:fi27h03
556658	pi15b	zebrafish	si:dkey-82k12.10
556659	si:ch211-119o8.6	zebrafish	wu:fd19e01
556696	slc7a14b	zebrafish	si:ch211-230g15.6
556707	LOC556707	zebrafish	
556718	si:dkey-24p1.1	zebrafish	
556730	si:ch1073-287p18.1	zebrafish	
556735	LOC556735	zebrafish	
556781	tdh2	zebrafish	zgc:165525
556829	atosb	zebrafish	fam214b,si:dkey-69p22.2
556913	wu:fc20e06	zebrafish	fc20e06
556922	neto1	zebrafish	si:dkey-82k12.12
556936	ccdc87	zebrafish	im:6912536,im:7151541,si:dkeyp-81f3.1,si:ch211-266a5.1
556938	zgc:113828	zebrafish	
556964	si:dkey-21o22.2	zebrafish	
556978	trarg1b	zebrafish	tusc5b,si:ch73-189b13.1
557041	si:ch211-225b10.3	zebrafish	
557050	si:dkey-19a16.4	zebrafish	
557059	zgc:152670	zebrafish	si:ch211-265g22.3
557138	si:ch211-274p24.2	zebrafish	im:7153895
557141	fam217ba	zebrafish	fam217b,si:dkey-211h10.3
557217	atp5mj	zebrafish	atp5mpl,zgc:193520,zgc:193541,si:ch211-253p18.4
557248	st14	zebrafish	zmp:0000001114
557250	mtus1b	zebrafish	mtus1
557261	si:ch211-122l24.6	zebrafish	
557268	LOC557268	zebrafish	
557280	kcnf1a	zebrafish	kcnf1,si:dkey-65b13.5
557283	ccdc71	zebrafish	fi38h02,wu:fi38h02,wu:fi39b10,si:dkeyp-87e7.4
557290	nav2b	zebrafish	im:7155999,im:7156396,si:ch211-169k21.2
557297	kcnk7	zebrafish	
557345	tcp10	zebrafish	si:ch211-220i15none
557349	mipepb	zebrafish	im:6903007,si:ch73-1a9.4
557375	csdc2b	zebrafish	
557377	tbc1d22b	zebrafish	si:ch211-45l19.1
557378	si:ch211-127n13.2	zebrafish	
557394	gpr78a	zebrafish	gpr78,si:dkey-234k24.3
557537	LOC557537	zebrafish	
557553	si:dkey-12e7.1	zebrafish	
557582	si:dkey-28n18.9	zebrafish	
557612	wu:fi19d08	zebrafish	fi19d08
557648	mapkapk2b	zebrafish	
557754	zc3h7bb	zebrafish	zc3h7b
557772	si:ch211-250g4.3	zebrafish	im:7151086
557807	wu:fd14c10	zebrafish	fd14c10
557812	fam184b	zebrafish	si:dkeyp-26a9.4
557813	zgc:194930	zebrafish	
557816	nampt4.1	zebrafish	namptd1
557830	si:dkey-284p5.3	zebrafish	
557848	prr12b	zebrafish	
557869	si:dkey-27n6.5	zebrafish	
