NCBI GeneID	Symbol	Common Name	Synonyms
131392072	LOC131392072	house mouse	
131392073	LOC131392073	house mouse	
131392074	LOC131392074	house mouse	
131392075	LOC131392075	house mouse	
131392076	LOC131392076	house mouse	
131392077	LOC131392077	house mouse	
131392078	LOC131392078	house mouse	
131392079	LOC131392079	house mouse	
131392080	LOC131392080	house mouse	
131392081	LOC131392081	house mouse	
131392082	LOC131392082	house mouse	
131392083	LOC131392083	house mouse	
131392084	LOC131392084	house mouse	
131392085	LOC131392085	house mouse	
131392086	LOC131392086	house mouse	
131392087	LOC131392087	house mouse	
131392088	LOC131392088	house mouse	
131392089	LOC131392089	house mouse	
131392090	LOC131392090	house mouse	
131392091	LOC131392091	house mouse	
131392092	LOC131392092	house mouse	
131392093	LOC131392093	house mouse	
131392094	LOC131392094	house mouse	
131392095	LOC131392095	house mouse	
131392096	LOC131392096	house mouse	
131392097	LOC131392097	house mouse	
131392098	LOC131392098	house mouse	
131392099	LOC131392099	house mouse	
131392100	LOC131392100	house mouse	
131392101	LOC131392101	house mouse	
131392102	LOC131392102	house mouse	
131392103	LOC131392103	house mouse	
131392104	LOC131392104	house mouse	
131392105	LOC131392105	house mouse	
131392106	LOC131392106	house mouse	
131392107	LOC131392107	house mouse	
131392108	LOC131392108	house mouse	
131392109	LOC131392109	house mouse	
131392110	LOC131392110	house mouse	
131392111	LOC131392111	house mouse	
131392112	LOC131392112	house mouse	
131392113	LOC131392113	house mouse	
131392114	LOC131392114	house mouse	
131392115	LOC131392115	house mouse	
131392116	LOC131392116	house mouse	
131392117	LOC131392117	house mouse	
131392118	LOC131392118	house mouse	
131392119	LOC131392119	house mouse	
131392120	LOC131392120	house mouse	
131392121	LOC131392121	house mouse	
131392122	LOC131392122	house mouse	
131392123	LOC131392123	house mouse	
131392124	LOC131392124	house mouse	
131392125	LOC131392125	house mouse	
131392126	LOC131392126	house mouse	
131392127	LOC131392127	house mouse	
131392128	LOC131392128	house mouse	
131392129	LOC131392129	house mouse	
131392130	LOC131392130	house mouse	
131392131	LOC131392131	house mouse	
131392132	LOC131392132	house mouse	
131392133	LOC131392133	house mouse	
131392134	LOC131392134	house mouse	
131392135	LOC131392135	house mouse	
131392136	LOC131392136	house mouse	
131392137	LOC131392137	house mouse	
131392138	LOC131392138	house mouse	
131392139	LOC131392139	house mouse	
131392140	LOC131392140	house mouse	
131392141	LOC131392141	house mouse	
131392142	LOC131392142	house mouse	
131392143	LOC131392143	house mouse	
131392144	LOC131392144	house mouse	
131392145	LOC131392145	house mouse	
131392146	LOC131392146	house mouse	
131392147	LOC131392147	house mouse	
131392148	LOC131392148	house mouse	
131392149	LOC131392149	house mouse	
131392150	LOC131392150	house mouse	
131392151	LOC131392151	house mouse	
131392152	LOC131392152	house mouse	
131392153	LOC131392153	house mouse	
131392154	LOC131392154	house mouse	
131392155	LOC131392155	house mouse	
131392156	LOC131392156	house mouse	
131392157	LOC131392157	house mouse	
131392158	LOC131392158	house mouse	
131392159	LOC131392159	house mouse	
131392160	LOC131392160	house mouse	
131392161	LOC131392161	house mouse	
131392162	LOC131392162	house mouse	
131392163	LOC131392163	house mouse	
131392164	LOC131392164	house mouse	
131392165	LOC131392165	house mouse	
131392166	LOC131392166	house mouse	
131392167	LOC131392167	house mouse	
131392168	LOC131392168	house mouse	
131392169	LOC131392169	house mouse	
131392170	LOC131392170	house mouse	
131392171	LOC131392171	house mouse	
131392172	LOC131392172	house mouse	
131392173	LOC131392173	house mouse	
131392174	LOC131392174	house mouse	
131392175	LOC131392175	house mouse	
131392176	LOC131392176	house mouse	
131392177	LOC131392177	house mouse	
131392178	LOC131392178	house mouse	
131392179	LOC131392179	house mouse	
131392180	LOC131392180	house mouse	
131392181	LOC131392181	house mouse	
131392182	LOC131392182	house mouse	
131392183	LOC131392183	house mouse	
131392184	LOC131392184	house mouse	
131392185	LOC131392185	house mouse	
131392186	LOC131392186	house mouse	
131392187	LOC131392187	house mouse	
131392188	LOC131392188	house mouse	
131392189	LOC131392189	house mouse	
131392190	LOC131392190	house mouse	
131392191	LOC131392191	house mouse	
131392192	LOC131392192	house mouse	
131392193	LOC131392193	house mouse	
131392194	LOC131392194	house mouse	
131392195	LOC131392195	house mouse	
131392196	LOC131392196	house mouse	
131392197	LOC131392197	house mouse	
131392198	LOC131392198	house mouse	
131392199	LOC131392199	house mouse	
131392200	LOC131392200	house mouse	
131392201	LOC131392201	house mouse	
131392202	LOC131392202	house mouse	
131392203	LOC131392203	house mouse	
131392204	LOC131392204	house mouse	
131392205	LOC131392205	house mouse	
131392206	LOC131392206	house mouse	
131392207	LOC131392207	house mouse	
131392208	LOC131392208	house mouse	
131392209	LOC131392209	house mouse	
131392210	LOC131392210	house mouse	
131392211	LOC131392211	house mouse	
131392212	LOC131392212	house mouse	
131392213	LOC131392213	house mouse	
131392214	LOC131392214	house mouse	
131392215	LOC131392215	house mouse	
131392216	LOC131392216	house mouse	
131392217	LOC131392217	house mouse	
131392218	LOC131392218	house mouse	
131392219	LOC131392219	house mouse	
131392220	LOC131392220	house mouse	
131392221	LOC131392221	house mouse	
131392222	LOC131392222	house mouse	
131392223	LOC131392223	house mouse	
131392224	LOC131392224	house mouse	
131392225	LOC131392225	house mouse	
131392226	LOC131392226	house mouse	
131392227	LOC131392227	house mouse	
131392228	LOC131392228	house mouse	
131392229	LOC131392229	house mouse	
131392230	LOC131392230	house mouse	
131392231	LOC131392231	house mouse	
131392232	LOC131392232	house mouse	
131392233	LOC131392233	house mouse	
131392234	LOC131392234	house mouse	
131392235	LOC131392235	house mouse	
131392236	LOC131392236	house mouse	
131392237	LOC131392237	house mouse	
131392238	LOC131392238	house mouse	
131392239	LOC131392239	house mouse	
131392240	LOC131392240	house mouse	
131392241	LOC131392241	house mouse	
131392242	LOC131392242	house mouse	
131392243	LOC131392243	house mouse	
131392244	LOC131392244	house mouse	
131392245	LOC131392245	house mouse	
131392246	LOC131392246	house mouse	
131392247	LOC131392247	house mouse	
131392248	LOC131392248	house mouse	
131392249	LOC131392249	house mouse	
131392250	LOC131392250	house mouse	
131392251	LOC131392251	house mouse	
131392252	LOC131392252	house mouse	
131392253	LOC131392253	house mouse	
131392254	LOC131392254	house mouse	
131392255	LOC131392255	house mouse	
131392256	LOC131392256	house mouse	
131392257	LOC131392257	house mouse	
131392258	LOC131392258	house mouse	
131392259	LOC131392259	house mouse	
131392260	LOC131392260	house mouse	
131392261	LOC131392261	house mouse	
131392262	LOC131392262	house mouse	
131392263	LOC131392263	house mouse	
131392264	LOC131392264	house mouse	
131392265	LOC131392265	house mouse	
131392266	LOC131392266	house mouse	
131392267	LOC131392267	house mouse	
131392268	LOC131392268	house mouse	
131392269	LOC131392269	house mouse	
131392270	LOC131392270	house mouse	
131392271	LOC131392271	house mouse	
131392272	LOC131392272	house mouse	
131392273	LOC131392273	house mouse	
131392274	LOC131392274	house mouse	
131392275	LOC131392275	house mouse	
131392276	LOC131392276	house mouse	
131392277	LOC131392277	house mouse	
131392278	LOC131392278	house mouse	
131392279	LOC131392279	house mouse	
131392280	LOC131392280	house mouse	
131392281	LOC131392281	house mouse	
131392282	LOC131392282	house mouse	
131392283	LOC131392283	house mouse	
131392284	LOC131392284	house mouse	
131392285	LOC131392285	house mouse	
131392286	LOC131392286	house mouse	
131392287	LOC131392287	house mouse	
131392288	LOC131392288	house mouse	
131392289	LOC131392289	house mouse	
131392290	LOC131392290	house mouse	
131392291	LOC131392291	house mouse	
131392292	LOC131392292	house mouse	
131392293	LOC131392293	house mouse	
131392294	LOC131392294	house mouse	
131392295	LOC131392295	house mouse	
131392296	LOC131392296	house mouse	
131392297	LOC131392297	house mouse	
131392298	LOC131392298	house mouse	
131392299	LOC131392299	house mouse	
131392300	LOC131392300	house mouse	
131392301	LOC131392301	house mouse	
131392302	LOC131392302	house mouse	
131392303	LOC131392303	house mouse	
131392304	LOC131392304	house mouse	
131392305	LOC131392305	house mouse	
131392306	LOC131392306	house mouse	
131392307	LOC131392307	house mouse	
131392308	LOC131392308	house mouse	
131392309	LOC131392309	house mouse	
131392310	LOC131392310	house mouse	
131392311	LOC131392311	house mouse	
131392312	LOC131392312	house mouse	
131392313	LOC131392313	house mouse	
131392314	LOC131392314	house mouse	
131392315	LOC131392315	house mouse	
131392316	LOC131392316	house mouse	
131392317	LOC131392317	house mouse	
131392318	LOC131392318	house mouse	
131392319	LOC131392319	house mouse	
131392320	LOC131392320	house mouse	
131392321	LOC131392321	house mouse	
131392322	LOC131392322	house mouse	
131392323	LOC131392323	house mouse	
131392324	LOC131392324	house mouse	
131392325	LOC131392325	house mouse	
131392326	LOC131392326	house mouse	
131392327	LOC131392327	house mouse	
131392328	LOC131392328	house mouse	
131392329	LOC131392329	house mouse	
131392330	LOC131392330	house mouse	
131392331	LOC131392331	house mouse	
131392332	LOC131392332	house mouse	
131392333	LOC131392333	house mouse	
131392334	LOC131392334	house mouse	
131392335	LOC131392335	house mouse	
131392336	LOC131392336	house mouse	
131392337	LOC131392337	house mouse	
131392338	LOC131392338	house mouse	
131392339	LOC131392339	house mouse	
131392340	LOC131392340	house mouse	
131392341	LOC131392341	house mouse	
131392342	LOC131392342	house mouse	
131392343	LOC131392343	house mouse	
131392344	LOC131392344	house mouse	
131392345	LOC131392345	house mouse	
131392346	LOC131392346	house mouse	
131392347	LOC131392347	house mouse	
131392348	LOC131392348	house mouse	
131392349	LOC131392349	house mouse	
131392350	LOC131392350	house mouse	
131392351	LOC131392351	house mouse	
131392352	LOC131392352	house mouse	
131392353	LOC131392353	house mouse	
131392354	LOC131392354	house mouse	
131392355	LOC131392355	house mouse	
131392356	LOC131392356	house mouse	
131392357	LOC131392357	house mouse	
131392358	LOC131392358	house mouse	
131392359	LOC131392359	house mouse	
131392360	LOC131392360	house mouse	
131392361	LOC131392361	house mouse	
131392362	LOC131392362	house mouse	
131392363	LOC131392363	house mouse	
131392364	LOC131392364	house mouse	
131392365	LOC131392365	house mouse	
131392366	LOC131392366	house mouse	
131392367	LOC131392367	house mouse	
131392368	LOC131392368	house mouse	
131392369	LOC131392369	house mouse	
131392370	LOC131392370	house mouse	
131392371	LOC131392371	house mouse	
131392372	LOC131392372	house mouse	
131392373	LOC131392373	house mouse	
131392374	LOC131392374	house mouse	
131392375	LOC131392375	house mouse	
131392376	LOC131392376	house mouse	
131392377	LOC131392377	house mouse	
131392378	LOC131392378	house mouse	
131392379	LOC131392379	house mouse	
131392380	LOC131392380	house mouse	
131392381	LOC131392381	house mouse	
131392382	LOC131392382	house mouse	
131392383	LOC131392383	house mouse	
131392384	LOC131392384	house mouse	
131392385	LOC131392385	house mouse	
131392386	LOC131392386	house mouse	
131392387	LOC131392387	house mouse	
131392388	LOC131392388	house mouse	
131392389	LOC131392389	house mouse	
131392390	LOC131392390	house mouse	
131392391	LOC131392391	house mouse	
131392392	LOC131392392	house mouse	
131392393	LOC131392393	house mouse	
131392394	LOC131392394	house mouse	
131392395	LOC131392395	house mouse	
131392396	LOC131392396	house mouse	
131392397	LOC131392397	house mouse	
131392398	LOC131392398	house mouse	
131392399	LOC131392399	house mouse	
131392400	LOC131392400	house mouse	
131392401	LOC131392401	house mouse	
131392402	LOC131392402	house mouse	
131392403	LOC131392403	house mouse	
131392404	LOC131392404	house mouse	
131392405	LOC131392405	house mouse	
131392406	LOC131392406	house mouse	
131392407	LOC131392407	house mouse	
131392408	LOC131392408	house mouse	
131392409	LOC131392409	house mouse	
131392410	LOC131392410	house mouse	
131392411	LOC131392411	house mouse	
131392412	LOC131392412	house mouse	
131392413	LOC131392413	house mouse	
131392414	LOC131392414	house mouse	
131392415	LOC131392415	house mouse	
131392416	LOC131392416	house mouse	
131392417	LOC131392417	house mouse	
131392418	LOC131392418	house mouse	
131392419	LOC131392419	house mouse	
131392420	LOC131392420	house mouse	
131392421	LOC131392421	house mouse	
131392422	LOC131392422	house mouse	
131392423	LOC131392423	house mouse	
131392424	LOC131392424	house mouse	
131392425	LOC131392425	house mouse	
131392426	LOC131392426	house mouse	
131392427	LOC131392427	house mouse	
131392428	LOC131392428	house mouse	
131392429	LOC131392429	house mouse	
131392430	LOC131392430	house mouse	
131392431	LOC131392431	house mouse	
131392432	LOC131392432	house mouse	
131392433	LOC131392433	house mouse	
131392434	LOC131392434	house mouse	
131392435	LOC131392435	house mouse	
131392436	LOC131392436	house mouse	
131392437	LOC131392437	house mouse	
131392438	LOC131392438	house mouse	
131392439	LOC131392439	house mouse	
131392440	LOC131392440	house mouse	
131392441	LOC131392441	house mouse	
131392442	LOC131392442	house mouse	
131392443	LOC131392443	house mouse	
131392444	LOC131392444	house mouse	
131392445	LOC131392445	house mouse	
131392446	LOC131392446	house mouse	
131392447	LOC131392447	house mouse	
131392448	LOC131392448	house mouse	
131392449	LOC131392449	house mouse	
131392450	LOC131392450	house mouse	
131392451	LOC131392451	house mouse	
131392452	LOC131392452	house mouse	
131392453	LOC131392453	house mouse	
131392454	LOC131392454	house mouse	
131392455	LOC131392455	house mouse	
131392456	LOC131392456	house mouse	
131392457	LOC131392457	house mouse	
131392458	LOC131392458	house mouse	
131392459	LOC131392459	house mouse	
131392460	LOC131392460	house mouse	
131392461	LOC131392461	house mouse	
131392462	LOC131392462	house mouse	
131392463	LOC131392463	house mouse	
131392464	LOC131392464	house mouse	
131392465	LOC131392465	house mouse	
131392466	LOC131392466	house mouse	
131392467	LOC131392467	house mouse	
131392468	LOC131392468	house mouse	
131392469	LOC131392469	house mouse	
131392470	LOC131392470	house mouse	
131392471	LOC131392471	house mouse	
131392472	LOC131392472	house mouse	
131392473	LOC131392473	house mouse	
131392474	LOC131392474	house mouse	
131392475	LOC131392475	house mouse	
131392476	LOC131392476	house mouse	
131392477	LOC131392477	house mouse	
131392478	LOC131392478	house mouse	
131392479	LOC131392479	house mouse	
131392480	LOC131392480	house mouse	
131392481	LOC131392481	house mouse	
131392482	LOC131392482	house mouse	
131392483	LOC131392483	house mouse	
131392484	LOC131392484	house mouse	
131392485	LOC131392485	house mouse	
131392486	LOC131392486	house mouse	
131392487	LOC131392487	house mouse	
131392488	LOC131392488	house mouse	
131392489	LOC131392489	house mouse	
131392490	LOC131392490	house mouse	
131392491	LOC131392491	house mouse	
131392492	LOC131392492	house mouse	
131392493	LOC131392493	house mouse	
131392494	LOC131392494	house mouse	
131392495	LOC131392495	house mouse	
131392496	LOC131392496	house mouse	
131392497	LOC131392497	house mouse	
131392498	LOC131392498	house mouse	
131392499	LOC131392499	house mouse	
131392500	LOC131392500	house mouse	
131392501	LOC131392501	house mouse	
131392502	LOC131392502	house mouse	
131392503	LOC131392503	house mouse	
131392504	LOC131392504	house mouse	
131392505	LOC131392505	house mouse	
131392506	LOC131392506	house mouse	
131392507	LOC131392507	house mouse	
131392508	LOC131392508	house mouse	
131392509	LOC131392509	house mouse	
131392510	LOC131392510	house mouse	
131392511	LOC131392511	house mouse	
131392512	LOC131392512	house mouse	
131392513	LOC131392513	house mouse	
131392514	LOC131392514	house mouse	
131392515	LOC131392515	house mouse	
131392516	LOC131392516	house mouse	
131392517	LOC131392517	house mouse	
131392518	LOC131392518	house mouse	
131392519	LOC131392519	house mouse	
131392520	LOC131392520	house mouse	
131392521	LOC131392521	house mouse	
131392522	LOC131392522	house mouse	
131392523	LOC131392523	house mouse	
131392524	LOC131392524	house mouse	
131392525	LOC131392525	house mouse	
131392526	LOC131392526	house mouse	
131392527	LOC131392527	house mouse	
131392528	LOC131392528	house mouse	
131392529	LOC131392529	house mouse	
131392530	LOC131392530	house mouse	
131392531	LOC131392531	house mouse	
131392532	LOC131392532	house mouse	
131392533	LOC131392533	house mouse	
131392534	LOC131392534	house mouse	
131392535	LOC131392535	house mouse	
131392536	LOC131392536	house mouse	
131392537	LOC131392537	house mouse	
131392538	LOC131392538	house mouse	
131392539	LOC131392539	house mouse	
131392540	LOC131392540	house mouse	
131392541	LOC131392541	house mouse	
131392542	LOC131392542	house mouse	
131392543	LOC131392543	house mouse	
131392544	LOC131392544	house mouse	
131392545	LOC131392545	house mouse	
131392546	LOC131392546	house mouse	
131392547	LOC131392547	house mouse	
131392548	LOC131392548	house mouse	
131392549	LOC131392549	house mouse	
131392550	LOC131392550	house mouse	
131392551	LOC131392551	house mouse	
131392552	LOC131392552	house mouse	
131392553	LOC131392553	house mouse	
131392554	LOC131392554	house mouse	
131392555	LOC131392555	house mouse	
131392556	LOC131392556	house mouse	
131392557	LOC131392557	house mouse	
131392558	LOC131392558	house mouse	
131392559	LOC131392559	house mouse	
131392560	LOC131392560	house mouse	
131392561	LOC131392561	house mouse	
131392562	LOC131392562	house mouse	
131392563	LOC131392563	house mouse	
131392564	LOC131392564	house mouse	
131392565	LOC131392565	house mouse	
131392566	LOC131392566	house mouse	
131392567	LOC131392567	house mouse	
131392568	LOC131392568	house mouse	
131392569	LOC131392569	house mouse	
131392570	LOC131392570	house mouse	
131392571	LOC131392571	house mouse	
131392572	LOC131392572	house mouse	
131392573	LOC131392573	house mouse	
131392574	LOC131392574	house mouse	
131392575	LOC131392575	house mouse	
131392576	LOC131392576	house mouse	
131392577	LOC131392577	house mouse	
131392578	LOC131392578	house mouse	
131392579	LOC131392579	house mouse	
131392580	LOC131392580	house mouse	
131392581	LOC131392581	house mouse	
131392582	LOC131392582	house mouse	
131392583	LOC131392583	house mouse	
131392584	LOC131392584	house mouse	
131392585	LOC131392585	house mouse	
131392586	LOC131392586	house mouse	
131392587	LOC131392587	house mouse	
131392588	LOC131392588	house mouse	
131392589	LOC131392589	house mouse	
131392590	LOC131392590	house mouse	
131392591	LOC131392591	house mouse	
131392592	LOC131392592	house mouse	
131392593	LOC131392593	house mouse	
131392594	LOC131392594	house mouse	
131392595	LOC131392595	house mouse	
131392596	LOC131392596	house mouse	
131392597	LOC131392597	house mouse	
131392598	LOC131392598	house mouse	
131392599	LOC131392599	house mouse	
131392600	LOC131392600	house mouse	
131392601	LOC131392601	house mouse	
131392602	LOC131392602	house mouse	
131392603	LOC131392603	house mouse	
131392604	LOC131392604	house mouse	
131392605	LOC131392605	house mouse	
131392606	LOC131392606	house mouse	
131392607	LOC131392607	house mouse	
131392608	LOC131392608	house mouse	
131392609	LOC131392609	house mouse	
131392610	LOC131392610	house mouse	
131392611	LOC131392611	house mouse	
131392612	LOC131392612	house mouse	
131392613	LOC131392613	house mouse	
131392614	LOC131392614	house mouse	
131392615	LOC131392615	house mouse	
131392616	LOC131392616	house mouse	
131392617	LOC131392617	house mouse	
131392618	LOC131392618	house mouse	
131392619	LOC131392619	house mouse	
131392620	LOC131392620	house mouse	
131392621	LOC131392621	house mouse	
131392622	LOC131392622	house mouse	
131392623	LOC131392623	house mouse	
131392624	LOC131392624	house mouse	
131392625	LOC131392625	house mouse	
131392626	LOC131392626	house mouse	
131392627	LOC131392627	house mouse	
131392628	LOC131392628	house mouse	
131392629	LOC131392629	house mouse	
131392630	LOC131392630	house mouse	
131392631	LOC131392631	house mouse	
131392632	LOC131392632	house mouse	
131392633	LOC131392633	house mouse	
131392634	LOC131392634	house mouse	
131392635	LOC131392635	house mouse	
131392636	LOC131392636	house mouse	
131392637	LOC131392637	house mouse	
131392638	LOC131392638	house mouse	
131392639	LOC131392639	house mouse	
131392640	LOC131392640	house mouse	
131392641	LOC131392641	house mouse	
131392642	LOC131392642	house mouse	
131392643	LOC131392643	house mouse	
131392644	LOC131392644	house mouse	
131392645	LOC131392645	house mouse	
131392646	LOC131392646	house mouse	
131392647	LOC131392647	house mouse	
131392648	LOC131392648	house mouse	
131392649	LOC131392649	house mouse	
131392650	LOC131392650	house mouse	
131392651	LOC131392651	house mouse	
131392652	LOC131392652	house mouse	
131392653	LOC131392653	house mouse	
131392654	LOC131392654	house mouse	
131392655	LOC131392655	house mouse	
131392656	LOC131392656	house mouse	
131392657	LOC131392657	house mouse	
131392658	LOC131392658	house mouse	
131392659	LOC131392659	house mouse	
131392660	LOC131392660	house mouse	
131392661	LOC131392661	house mouse	
131392662	LOC131392662	house mouse	
131392663	LOC131392663	house mouse	
131392664	LOC131392664	house mouse	
131392665	LOC131392665	house mouse	
131392666	LOC131392666	house mouse	
131392667	LOC131392667	house mouse	
131392668	LOC131392668	house mouse	
131392669	LOC131392669	house mouse	
131392670	LOC131392670	house mouse	
131392671	LOC131392671	house mouse	
131392672	LOC131392672	house mouse	
131392673	LOC131392673	house mouse	
131392674	LOC131392674	house mouse	
131392675	LOC131392675	house mouse	
131392676	LOC131392676	house mouse	
131392677	LOC131392677	house mouse	
131392678	LOC131392678	house mouse	
131392679	LOC131392679	house mouse	
131392680	LOC131392680	house mouse	
131392681	LOC131392681	house mouse	
131392682	LOC131392682	house mouse	
131392683	LOC131392683	house mouse	
131392684	LOC131392684	house mouse	
131392685	LOC131392685	house mouse	
131392686	LOC131392686	house mouse	
131392687	LOC131392687	house mouse	
131392688	LOC131392688	house mouse	
131392689	LOC131392689	house mouse	
131392690	LOC131392690	house mouse	
131392691	LOC131392691	house mouse	
131392692	LOC131392692	house mouse	
131392693	LOC131392693	house mouse	
131392694	LOC131392694	house mouse	
131392695	LOC131392695	house mouse	
131392696	LOC131392696	house mouse	
131392697	LOC131392697	house mouse	
131392698	LOC131392698	house mouse	
131392699	LOC131392699	house mouse	
131392700	LOC131392700	house mouse	
131392701	LOC131392701	house mouse	
131392702	LOC131392702	house mouse	
131392703	LOC131392703	house mouse	
131392704	LOC131392704	house mouse	
131392705	LOC131392705	house mouse	
131392706	LOC131392706	house mouse	
131392707	LOC131392707	house mouse	
131392708	LOC131392708	house mouse	
131392709	LOC131392709	house mouse	
131392710	LOC131392710	house mouse	
131392711	LOC131392711	house mouse	
131392712	LOC131392712	house mouse	
131392713	LOC131392713	house mouse	
131392714	LOC131392714	house mouse	
131392715	LOC131392715	house mouse	
131392716	LOC131392716	house mouse	
131392717	LOC131392717	house mouse	
131392718	LOC131392718	house mouse	
131392719	LOC131392719	house mouse	
131392720	LOC131392720	house mouse	
131392721	LOC131392721	house mouse	
131392722	LOC131392722	house mouse	
131392723	LOC131392723	house mouse	
131392724	LOC131392724	house mouse	
131392725	LOC131392725	house mouse	
131392726	LOC131392726	house mouse	
131392727	LOC131392727	house mouse	
131392728	LOC131392728	house mouse	
131392729	LOC131392729	house mouse	
131392730	LOC131392730	house mouse	
131392731	LOC131392731	house mouse	
131392732	LOC131392732	house mouse	
131392733	LOC131392733	house mouse	
131392734	LOC131392734	house mouse	
131392735	LOC131392735	house mouse	
131392736	LOC131392736	house mouse	
131392737	LOC131392737	house mouse	
131392738	LOC131392738	house mouse	
131392739	LOC131392739	house mouse	
131392740	LOC131392740	house mouse	
131392741	LOC131392741	house mouse	
131392742	LOC131392742	house mouse	
131392743	LOC131392743	house mouse	
131392744	LOC131392744	house mouse	
131392745	LOC131392745	house mouse	
131392746	LOC131392746	house mouse	
131392747	LOC131392747	house mouse	
131392748	LOC131392748	house mouse	
131392749	LOC131392749	house mouse	
131392750	LOC131392750	house mouse	
131392751	LOC131392751	house mouse	
131392752	LOC131392752	house mouse	
131392753	LOC131392753	house mouse	
131392754	LOC131392754	house mouse	
131392755	LOC131392755	house mouse	
131392756	LOC131392756	house mouse	
131392757	LOC131392757	house mouse	
131392758	LOC131392758	house mouse	
131392759	LOC131392759	house mouse	
131392760	LOC131392760	house mouse	
131392761	LOC131392761	house mouse	
131392762	LOC131392762	house mouse	
131392763	LOC131392763	house mouse	
131392764	LOC131392764	house mouse	
131392765	LOC131392765	house mouse	
131392766	LOC131392766	house mouse	
131392767	LOC131392767	house mouse	
131392768	LOC131392768	house mouse	
131392769	LOC131392769	house mouse	
132069526	Bdnf-as	house mouse	
13219	Defa-rs10	house mouse	CRS4C-4,Defcr-rs10
13221	Defa-rs12	house mouse	CRS4C-5,Defcr-rs12
13223	Defa-rs4	house mouse	CRS4C1a,CRS4C-1a,Defcr-rs4
132255347	LOC132255347	house mouse	
132255348	LOC132255348	house mouse	
132255349	LOC132255349	house mouse	
132255350	LOC132255350	house mouse	
132255351	LOC132255351	house mouse	
132255352	LOC132255352	house mouse	
132255353	LOC132255353	house mouse	
132255354	LOC132255354	house mouse	
132255355	LOC132255355	house mouse	
132255356	Gm17750-gm4241	house mouse	
13226	Defa31	house mouse	CRS4C2,Defa23,CRS4C-2,CRS4C2b,CRS4C2c,CRS4C2d,CRS4C3a,CRS4C3b,CRS4C3c,CRS4C3d,CRS4C3e,Defcr23,CRS4C3a2,Defa-rs7,Defcr-rs7
13229	Defa10	house mouse	Defcr10
13230	Defa11	house mouse	Defcr11
13231	Defa12	house mouse	Defcr12
13232	Defa13	house mouse	Defcr13
13233	Defa14	house mouse	Defcr14
13234	Defa15	house mouse	Defcr15
13235	Defa16	house mouse	Defcr16
132407735	LOC132407735	house mouse	
132407736	LOC132407736	house mouse	
132407737	LOC132407737	house mouse	
132407738	LOC132407738	house mouse	
132407739	LOC132407739	house mouse	
132407740	LOC132407740	house mouse	
132407741	LOC132407741	house mouse	
132407742	LOC132407742	house mouse	
132407743	LOC132407743	house mouse	
132407744	LOC132407744	house mouse	
132407745	LOC132407745	house mouse	
132407746	LOC132407746	house mouse	
132407747	LOC132407747	house mouse	
132407748	LOC132407748	house mouse	
132407749	LOC132407749	house mouse	
132407750	LOC132407750	house mouse	
132407751	LOC132407751	house mouse	
132407752	LOC132407752	house mouse	
132407753	LOC132407753	house mouse	
132407754	LOC132407754	house mouse	
132407755	LOC132407755	house mouse	
132407756	LOC132407756	house mouse	
132407757	LOC132407757	house mouse	
132407758	LOC132407758	house mouse	
132407759	LOC132407759	house mouse	
132407760	LOC132407760	house mouse	
132407761	LOC132407761	house mouse	
132407762	LOC132407762	house mouse	
132407763	LOC132407763	house mouse	
132407764	LOC132407764	house mouse	
132407765	LOC132407765	house mouse	
132407766	LOC132407766	house mouse	
132407767	LOC132407767	house mouse	
132407768	LOC132407768	house mouse	
132407769	LOC132407769	house mouse	
132407770	LOC132407770	house mouse	
132407771	LOC132407771	house mouse	
132407772	LOC132407772	house mouse	
132407773	LOC132407773	house mouse	
132407774	LOC132407774	house mouse	
132407775	LOC132407775	house mouse	
132407776	LOC132407776	house mouse	
132407777	LOC132407777	house mouse	
132407778	LOC132407778	house mouse	
132407779	LOC132407779	house mouse	
132407780	LOC132407780	house mouse	
132407781	LOC132407781	house mouse	
132407782	LOC132407782	house mouse	
132407783	LOC132407783	house mouse	
132407784	LOC132407784	house mouse	
132407785	LOC132407785	house mouse	
132407786	LOC132407786	house mouse	
132407787	LOC132407787	house mouse	
132407788	LOC132407788	house mouse	
132407789	LOC132407789	house mouse	
132407790	LOC132407790	house mouse	
132407791	LOC132407791	house mouse	
132407792	LOC132407792	house mouse	
132407793	LOC132407793	house mouse	
132407794	LOC132407794	house mouse	
132407795	LOC132407795	house mouse	
132407796	LOC132407796	house mouse	
132407797	LOC132407797	house mouse	
132407798	LOC132407798	house mouse	
132407799	LOC132407799	house mouse	
132407800	LOC132407800	house mouse	
132407801	LOC132407801	house mouse	
132407802	LOC132407802	house mouse	
132407803	LOC132407803	house mouse	
132407804	LOC132407804	house mouse	
132407805	LOC132407805	house mouse	
132407806	LOC132407806	house mouse	
132407807	LOC132407807	house mouse	
132407808	LOC132407808	house mouse	
132407809	LOC132407809	house mouse	
132407810	LOC132407810	house mouse	
132407811	LOC132407811	house mouse	
132407812	LOC132407812	house mouse	
132407813	LOC132407813	house mouse	
132407814	LOC132407814	house mouse	
132407815	LOC132407815	house mouse	
132407816	LOC132407816	house mouse	
132407817	LOC132407817	house mouse	
132407818	LOC132407818	house mouse	
132407819	LOC132407819	house mouse	
132407820	LOC132407820	house mouse	
132407821	LOC132407821	house mouse	
132407822	LOC132407822	house mouse	
132407823	LOC132407823	house mouse	
132407824	LOC132407824	house mouse	
132407825	LOC132407825	house mouse	
